,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
QuoteCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuoteCurrent_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuoteCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuoteCurrent_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuoteCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareAmountCurrent,2220000000,2220000000,2220000000,2220000000,2220000000,2220000000,2220000000,2220000000,11100000000,11100000000,11100000000,11100000000,11100000000,11100000000,11100000000,11100000000,11100000000,11100000000,11100000000,11100000000,11100000000,11100000000,11100000000,11100000000,11100000000,11100000000,11100000000,11100000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000,9090000000
ShareAmountCurrent_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareAmountCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareAmountCurrent_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareAmountCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKCurrent_yy,9.12,0.47,,,,15.01,12.53,66.43,-40.45,-50.20,-51.72,-73.87,-31.18,-17.01,-19.47,-1.56,-100.00,10.81,14.94,14.28,,9.96,9.93,6.93,,-25.66,-26.40,-25.32,,28.37,29.93,22.91,1.94,3.27,2.63,-100.00,5.71,5.53,4.11,,2.60,0.12,0.06,1.70,0.64,5.28,7.86,6.21,12.82,11.63,13.74,13.43
WKCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKCurrent_qq,,,5.52,6.10,5.85,-2.96,3.25,56.92,-62.12,-18.86,0.11,-15.06,-0.25,-2.16,-2.86,3.84,-100.00,,0.76,3.24,-100.00,,0.73,0.42,-100.00,,-0.26,1.90,22.74,2.90,0.95,-3.61,1.81,4.25,0.33,-100.00,,4.07,-1.03,-1.99,1.63,1.55,-1.08,-0.38,0.57,6.23,1.34,-1.91,6.83,5.12,3.25,-2.17
WKCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKCurrent_yy,-8.36,-0.46,,,,-13.05,-11.14,-39.91,67.92,100.83,107.13,282.63,45.30,20.50,24.18,1.59,,-9.75,-12.99,-12.49,,-9.06,-9.03,-6.48,,34.52,35.86,33.90,,-22.10,-23.04,-18.64,-1.90,-3.16,-2.56,,-5.41,-5.24,-3.94,,-2.53,-0.11,-0.06,-1.67,-0.63,-5.02,-7.29,-5.85,-11.36,-10.42,-12.08,-11.84
CWKCurrent_sy,-10.50,-12.74,,,,-18.27,16.94,-44.18,-1.37,-19.71,-44.43,-4.51,-34.29,-30.98,-2.13,0.19,,-11.23,-28.55,-26.81,,-17.10,6.38,18.98,,16.43,3.40,0.18,,-2.47,1.64,-1.01,-7.21,2.97,-3.64,,-8.22,-8.12,-4.73,,-4.15,-10.66,-16.49,-6.35,-0.81,5.21,11.91,2.49,1.66,2.38,1.07,13.10
CWKCurrent_qq,,,-5.24,-5.75,-5.53,3.05,-3.15,-36.27,164.01,23.25,-0.11,17.72,0.25,2.21,2.94,-3.70,,,-0.76,-3.14,,,-0.73,-0.42,,,0.26,-1.86,-18.53,-2.82,-0.94,3.75,-1.77,-4.07,-0.33,,,-3.90,1.04,2.03,-1.61,-1.52,1.09,0.38,-0.57,-5.87,-1.32,1.94,-6.39,-4.87,-3.15,2.22
CWKCurrent_sq,,,-22.33,8.99,19.20,-19.00,11.12,-47.97,110.61,-34.06,-23.10,-10.59,44.92,-30.74,9.04,-8.47,,,-12.22,-6.25,,,12.64,4.86,,,0.03,1.59,3.19,-6.99,4.25,-1.06,-3.28,3.22,-2.45,,,3.33,1.15,-1.39,-7.00,-3.69,-5.46,10.59,-1.50,2.16,0.56,1.28,-2.29,2.89,-0.73,13.34
WKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKGrahamCurrent_yy,71.32,64.01,,,,-32.01,-24.09,54.07,-7.09,-9.77,-16.00,-76.78,-55.98,-32.58,-50.17,-12.06,-100.00,28.95,73.48,80.70,,43.51,37.49,23.30,,-31.41,-32.55,-26.56,,15.20,11.78,-6.63,41.60,46.18,52.81,-100.00,27.20,13.53,9.70,,5.73,17.32,17.68,86.07,86.75,76.56,76.66,5.20,8.15,2.28,4.07,-1.65
WKGrahamCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKGrahamCurrent_qq,,,4.69,8.81,-7.36,-35.57,16.88,120.86,-44.13,-37.44,8.81,-38.95,5.91,-4.18,-19.58,7.76,-100.00,,8.19,12.25,-100.00,,3.65,0.66,-100.00,,1.93,9.59,-4.64,8.14,-1.10,-8.46,44.62,11.64,3.38,-100.00,,-0.35,-0.10,6.18,0.03,10.57,0.21,67.88,0.39,4.54,0.26,-0.02,3.21,-1.13,2.01,-5.52
WKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_yy,-41.63,-39.03,,,,47.08,31.74,-35.10,7.63,10.83,19.05,330.64,127.18,48.34,100.70,13.71,,-22.45,-42.35,-44.66,,-30.32,-27.27,-18.90,,45.78,48.25,36.16,,-13.19,-10.54,7.11,-29.38,-31.59,-34.56,,-21.38,-11.92,-8.85,,-5.42,-14.77,-15.03,-46.26,-46.45,-43.36,-43.39,-4.95,-7.54,-2.23,-3.91,1.69
CWKGrahamCurrent_sy,15.94,-49.76,,,,-10.56,9.40,-25.83,25.08,-58.56,-45.12,-24.11,-14.43,-21.07,-25.30,-10.03,,-3.99,-13.40,-10.33,,15.36,-3.95,8.99,,30.57,71.38,9.49,,13.17,-17.89,-4.85,18.44,-12.02,-5.78,,-32.54,-10.57,-3.02,,30.97,7.70,-16.55,-0.41,-7.61,-0.19,43.59,19.73,14.58,19.10,16.89,18.55
CWKGrahamCurrent_qq,,,-4.48,-8.10,7.94,55.22,-14.44,-54.72,78.99,59.83,-8.10,63.79,-5.58,4.36,24.34,-7.20,,,-7.57,-10.91,,,-3.52,-0.66,,,-1.89,-8.75,4.86,-7.53,1.11,9.24,-30.85,-10.43,-3.27,,,0.35,0.10,-5.82,-0.03,-9.56,-0.21,-40.43,-0.39,-4.34,-0.27,0.02,-3.11,1.15,-1.98,5.85
CWKGrahamCurrent_sq,,,-30.21,-5.58,-7.26,46.36,-14.64,-35.99,56.39,-51.50,13.04,-11.49,76.35,-55.27,6.98,6.61,,,-3.51,10.39,,,-19.66,25.25,,,5.45,-19.98,-1.85,36.65,-23.49,-7.27,22.17,1.51,-18.07,,,34.55,-11.15,-2.34,12.17,10.65,-31.16,16.55,4.06,19.54,-0.96,-2.81,-0.42,24.25,-2.79,-1.44
PCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_yy,-31.07,53.91,,,,53.08,17.88,-8.81,-81.00,-81.19,-78.14,-74.18,12.73,35.59,39.03,30.24,27.97,9.65,0.67,-9.90,1.91,31.95,23.67,45.88,26.11,-26.22,-14.29,-32.58,-5.19,60.23,40.92,74.14,24.98,-22.10,-11.73,-18.74,-20.39,19.26,53.16,165.89,337.35,371.01,341.10,209.40,136.10,108.55,61.87,29.43,3.39,-7.94,-7.88,1.09
PCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_qq,,,18.05,21.37,8.84,-1.83,-9.10,-6.11,-77.32,-2.81,5.64,10.90,-1.00,16.91,8.32,3.89,-2.73,0.17,-0.55,-7.02,10.02,29.70,-6.79,9.68,-4.89,-24.12,8.28,-13.73,33.75,28.24,-4.77,6.61,-4.01,-20.07,7.90,-1.86,-5.95,19.75,38.57,70.38,54.69,28.97,29.77,19.51,18.04,13.92,0.73,-4.44,-5.70,1.44,0.79,4.86
PCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent_yy,45.07,-35.03,,,,-34.67,-15.19,9.65,426.29,431.54,357.49,287.29,-11.29,-26.25,-28.07,-23.22,-21.86,-8.80,-0.67,10.98,-1.87,-24.21,-19.14,-31.45,-20.70,35.53,16.67,48.33,5.47,-37.59,-29.04,-42.58,-19.99,28.37,13.29,23.06,25.63,-16.16,-34.71,-62.39,-77.13,-78.77,-77.32,-67.67,-57.67,-52.02,-38.26,-22.78,-3.25,8.61,8.58,-1.06
CPCurrent_sy,-8.30,-19.21,,,,-21.10,-20.99,-25.65,-16.23,-17.05,-5.74,10.29,6.82,-19.38,-10.93,-11.84,-7.60,21.43,12.66,8.84,-1.77,-5.62,-10.99,-24.33,-26.59,-24.86,-24.96,-10.96,1.87,32.02,50.99,61.96,54.27,4.13,-22.94,-37.93,-39.84,-36.24,-23.27,-18.07,-14.81,-5.87,-9.11,-4.50,-3.97,51.22,79.88,83.42,98.79,-2.79,15.55,-24.27
CPCurrent_qq,,,-15.28,-17.61,-8.12,1.87,9.98,6.52,340.98,2.89,-5.34,-9.83,1.01,-14.46,-7.68,-3.75,2.80,-0.17,0.55,7.55,-9.10,-22.90,7.29,-8.83,5.14,31.78,-7.64,15.91,-25.24,-22.02,5.00,-6.20,4.17,25.11,-7.33,1.89,6.34,-16.50,-27.83,-41.31,-35.34,-22.49,-22.91,-16.32,-15.34,-12.14,-0.80,4.64,6.08,-1.36,-0.83,-4.65
CPCurrent_sq,,,-12.00,-3.20,-8.18,0.88,-11.88,-8.92,3.46,-0.10,0.14,6.57,0.20,-24.61,10.64,5.48,5.02,-0.92,2.65,1.90,-5.21,-4.80,-3.20,-13.37,-8.04,-2.56,-3.33,2.79,5.20,26.29,10.56,10.26,0.20,-14.76,-18.18,-11.19,-2.88,-9.67,-1.52,-5.17,0.99,-0.18,-4.92,-0.35,1.55,57.18,13.10,1.61,10.06,-23.14,34.43,-33.41
ZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_yy,-397.48,212.05,,,,887.86,-14.46,250.18,-27.18,-90.98,-115.19,-128.72,-256.74,-771.05,-472.22,89.90,99.27,139.08,172.24,418.85,4321.19,37.65,-20.50,-40.34,-58.33,-55.00,-66.18,-39.82,-2.22,14.22,84.40,17.41,31.50,58.24,16.79,123.30,91.68,58.24,51.48,4.89,-8.86,-30.56,-21.73,-84.87,-93.76,-32.11,-6.33,546.80,2358.06,196.55,157.30,100.26
ZCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_qq,,,673.71,62.91,-9.22,-13.67,-33.00,566.92,-81.12,-89.31,-212.85,-1161.51,-3.01,54.24,3.77,77.72,92.59,2558.94,77.92,-1.68,-1.86,-19.81,2.76,-26.22,-31.46,-13.40,-22.78,31.31,11.36,1.16,24.67,-16.40,24.73,21.73,-7.99,59.84,7.07,0.49,-11.92,10.68,-6.97,-23.43,-0.72,-78.61,-61.65,733.60,36.99,47.69,45.74,0.57,18.86,14.95
ZCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_yy,,,,,,-89.88,16.91,-71.44,37.33,1009.09,,,,,,,,,,,,-27.36,25.78,67.64,139.99,122.21,195.79,66.19,2.25,-12.45,-45.78,-14.85,-23.94,-36.81,-14.38,-55.22,-47.83,-36.80,-33.99,-4.65,9.72,44.00,27.78,560.88,1504.44,47.29,6.76,-84.53,-95.93,-66.28,-61.14,-50.07
CZCurrent_sy,,,,,,-60.65,-40.92,-48.09,-30.17,-26.22,,,,,,,,,,,,56.43,40.04,34.26,36.25,-2.96,30.65,40.30,30.51,66.51,36.02,59.40,58.36,-10.55,-20.16,-24.09,-45.99,14.23,36.15,-13.86,-2.31,-43.96,-47.91,-21.88,-40.95,19.60,19.46,43.15,101.71,19.08,-5.82,-19.59
CZCurrent_qq,,,-87.07,-38.61,10.15,15.83,49.27,-85.01,429.71,835.50,,,,,,,,,-43.80,1.71,1.91,24.71,-2.69,35.55,45.90,15.47,29.53,-23.84,-10.23,-1.13,-19.78,19.61,-19.81,-17.86,8.69,-37.44,-6.59,-0.49,13.52,-9.64,7.49,30.61,0.73,367.35,160.95,-88.01,-26.99,-32.30,-31.39,-0.56,-15.86,-13.01
CZCurrent_sq,,,-9.63,-12.69,-35.56,-22.60,35.67,-23.28,-13.33,-18.22,,,,,,,,,-1.08,2.48,19.91,28.68,-11.45,-1.75,21.69,-8.35,19.22,5.51,13.20,16.94,-2.61,23.65,12.46,-33.95,-13.07,17.55,-19.98,39.70,3.61,-25.63,-9.25,-19.86,-3.70,11.53,-31.39,62.32,-3.82,33.65,-3.33,-4.18,-23.93,14.11
ZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_yy,-40.62,19.24,,,,521.07,7.22,-63.96,-103.54,-170.02,-213.79,-392.97,-3046.32,34.69,68.60,109.13,111.10,144.34,170.62,80.74,93.12,-5.04,-9.17,-43.45,-77.94,-64.01,-57.96,69.84,369.28,255.00,271.63,-17.36,-39.07,-26.15,-40.55,81.93,107.40,112.33,132.62,43.41,19.72,-23.22,-28.02,-95.55,-100.26,-47.47,-28.95,2002.95,53013.64,220.67,174.49,45.99
ZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_qq,,,350.20,62.67,-9.23,-6.57,-22.28,-45.31,-108.92,-1746.20,-26.30,-40.79,4.16,61.68,39.28,140.94,16.52,53.09,-3.30,4.79,24.50,-24.73,-7.51,-34.76,-51.44,22.82,8.05,163.56,34.17,-7.09,13.11,-41.39,-1.08,12.62,-8.95,79.38,12.77,15.29,-0.25,10.58,-5.85,-26.06,-6.50,-93.17,-105.41,15318.18,26.46,102.15,36.01,-7.77,8.25,7.51
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_yy,68.37,-16.12,,,,-83.90,-6.74,177.44,,,,,,,,,,,,-44.67,-48.21,5.31,10.11,76.83,353.19,177.89,137.86,-41.12,-78.69,-71.83,-73.09,20.99,64.15,35.41,68.22,-45.03,-51.79,-52.91,-57.02,-30.27,-16.48,30.24,38.93,2149.20,,90.37,40.74,-95.24,,-68.82,-63.57,-31.50
CZOCurrent_sy,-50.28,-24.86,,,,-58.52,-31.22,-2.05,,,,,,,,,,,,16.03,21.81,57.68,34.33,71.61,34.05,18.95,21.37,2.06,19.73,59.79,69.89,121.08,86.02,-22.70,-25.75,-41.78,-51.10,11.01,-1.42,-10.43,-3.35,-47.59,-43.44,-41.70,,25.41,30.46,64.42,,24.72,17.66,7.53
CZOCurrent_qq,,,-77.79,-38.53,10.17,7.03,28.66,82.86,,,,,,,,,-14.19,-34.67,3.42,-4.56,-19.68,32.83,8.14,53.26,105.86,-18.55,-7.44,-62.06,-25.48,7.65,-11.60,70.60,1.11,-11.20,9.83,-44.25,-11.32,-13.27,0.25,-9.57,6.22,35.25,6.94,1364.06,,,-20.94,-50.53,-26.48,8.43,-7.62,-6.99
CZOCurrent_sq,,,-24.74,-38.53,10.17,-18.61,24.79,-12.46,,,,,,,,,12.89,-4.77,9.60,-1.53,18.51,23.27,-6.63,25.80,-7.43,9.39,-4.73,5.79,8.60,45.99,1.30,37.67,-8.63,-39.33,-2.71,7.95,-23.26,37.74,-13.60,-1.92,-17.20,-25.31,-6.76,1.09,,,-3.01,27.41,14.92,-12.18,-8.50,16.44
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,-11.41,-14.07,,,,25.10,41.78,-212.25,-8.14,-8.55,-2.33,215.48,15.49,3.37,8.53,10.51,13.61,-7.65,-11.47,-14.48,,-5.16,-2.12,-3.10,,3.19,15.42,14.38,-3.94,-2.58,1.70,10.71,-11.91,-16.60,-25.11,2.27,-20.59,-1.21,-0.96,-22.06,8.50,-16.68,-15.06,37.81,12.51,49.68,59.13,-9.86,-7.26,-18.98,-40.56,-57.47
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_qq,,,-18.37,7.69,27.57,11.56,-7.48,-185.25,204.40,11.06,-1.19,0.80,4.41,-0.60,3.75,2.64,7.33,-19.19,-0.54,-0.85,25.50,-23.37,2.65,-1.84,29.51,-20.92,14.81,-2.73,8.76,-19.80,19.85,5.90,-13.47,-24.06,7.61,44.62,-32.81,-5.53,7.88,13.81,-6.46,-27.45,9.99,84.65,-23.64,-3.49,16.94,4.59,-21.43,-15.69,-14.21,-25.16
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent_yy,28.52,-44.17,,,,-18.28,20.26,-223.09,383.48,386.11,346.81,547.19,2.45,-23.76,-21.94,-15.15,-11.22,-15.78,-12.06,-5.08,-1.87,-28.12,-20.85,-33.57,-20.70,39.86,34.66,69.66,1.32,-39.20,-27.83,-36.42,-29.52,7.07,-15.17,25.85,-0.25,-17.16,-35.34,-70.69,-75.19,-82.32,-80.75,-55.47,-52.35,-28.25,-1.61,-30.37,-10.29,-11.90,-35.51,-57.87
EVPCurrent_sy,4.10,-30.48,,,,-9.28,-6.34,-47.22,-18.99,-32.43,-50.93,8.30,16.43,-18.10,44.53,31.71,-7.60,6.65,37.05,13.10,-5.24,23.43,0.53,51.24,-18.16,-11.75,-2.89,-34.14,61.69,99.81,25.71,37.75,13.81,-4.64,-16.03,12.29,-11.77,-6.14,-1.08,-29.27,-37.15,-53.23,-38.13,-36.57,26.82,65.59,66.64,68.77,0.92,-20.32,-18.27,-9.08
EVPCurrent_qq,,,-30.85,-11.27,17.19,13.65,1.77,-190.81,560.31,14.27,-6.46,-9.11,5.46,-14.97,-4.22,-1.20,10.34,-19.33,0.01,6.63,14.07,-40.91,10.13,-10.50,36.17,4.21,6.03,12.76,-18.68,-37.47,25.87,-0.67,-9.86,-5.01,-0.27,47.36,-28.55,-21.11,-22.15,-33.20,-39.53,-43.77,-15.26,54.56,-35.30,-15.33,16.20,9.37,-16.63,-16.85,-14.94,-28.55
EVPCurrent_sq,,,-16.22,4.40,-8.74,13.65,-13.51,-41.17,40.08,-5.20,-37.18,29.83,50.59,-33.32,10.85,18.32,5.65,-23.03,42.45,-2.36,-11.49,0.26,16.02,46.89,-52.10,8.11,27.66,-0.38,17.60,33.60,-19.68,9.17,-2.85,11.94,-29.27,45.98,-23.67,19.08,-25.45,4.38,-32.17,-11.37,-1.39,6.99,35.63,15.71,-0.76,8.36,-18.90,-8.64,1.80,20.54
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITCurrent_yy,49.17,-27.93,,,,-79.86,32.24,-411.42,-2691.51,-230.60,-185.83,60.58,96.33,-58.27,-245.68,1310.41,1123.26,308.26,225.36,-52.68,-48.21,-0.13,7.77,71.35,353.19,186.75,174.55,-32.65,-79.53,-72.56,-72.64,33.95,44.59,12.94,25.98,-43.78,-61.72,-53.48,-57.43,-45.65,-9.38,8.51,18.01,2999.68,-44176.65,184.94,123.96,-95.71,100.18,-74.74,-78.34,-70.87
EVEBITCurrent_sy,519.84,127.67,,,,-49.78,55.60,-48.12,114.80,-46.25,23.33,22.64,-58.31,2.33,6.00,-9.30,13.24,-12.74,0.20,-1.76,37.20,22.83,32.03,51.14,7.92,46.22,21.43,-8.51,14.47,-30.11,-72.70,66.05,45.05,70.64,290.61,-13.97,7.93,-5.89,1.25,1.89,10.81,-18.98,-40.29,-49.48,-58.60,-14.90,16.87,119.15,239.27,-14.42,13.20,-58.61
EVEBITCurrent_qq,,,-81.87,-33.80,40.54,19.41,19.03,-255.89,-1069.55,93.98,21.77,28.41,-8.94,-159.39,-70.87,350.69,-7.90,-47.21,2.85,-5.38,0.81,1.80,11.00,50.44,166.62,-35.59,6.27,-63.10,-18.95,-13.67,5.96,80.66,-12.51,-32.57,18.19,-19.38,-40.42,-18.06,8.16,2.92,-0.65,-1.88,17.63,2603.33,-1512.72,100.63,-7.55,-48.25,-42.24,-8.58,-20.74,-30.39
EVEBITCurrent_sq,,,-83.14,228.41,-62.99,145.05,-47.76,9.49,53.26,-38.68,19.86,8.88,-47.91,50.52,24.16,-6.84,-34.96,15.98,42.58,-8.66,-9.17,3.84,53.26,4.56,-35.14,40.69,27.28,-21.23,-18.85,-14.10,-50.29,379.21,-29.11,1.06,13.78,5.54,-11.06,-11.89,22.41,6.21,-3.27,-35.57,-9.79,-10.13,-20.74,32.43,23.89,68.53,22.70,-66.59,63.87,-38.37
EVEBITDACurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITDACurrent_yy,2.32,-14.07,,,,-54.14,18.64,-271.14,1153.17,-375.21,-301.18,-24.52,-114.35,-176.44,-1630.99,446.35,445.06,152.06,111.18,-18.65,-19.16,2.54,8.92,38.19,117.80,76.95,87.47,-9.87,-55.08,-46.54,-46.06,55.61,65.79,33.58,34.99,-32.46,-56.13,-49.33,-53.32,-44.15,-8.21,6.72,15.67,1423.74,2376.75,172.73,120.83,-91.23,-96.81,-72.50,-76.99,-70.29
EVEBITDACurrent_sy,-56.32,37.07,,,,-32.66,-4.44,-26.51,238.41,-37.20,32.31,34.26,-62.72,-13.09,22.30,76.06,55.25,2.41,-18.40,-38.65,1.24,37.32,29.52,74.94,44.31,5.08,26.73,-27.64,-3.43,-19.50,-15.34,70.33,45.71,94.06,32.28,-11.41,5.59,-14.74,2.26,-8.98,-11.64,-33.21,-39.88,-38.15,-42.42,58.79,38.46,119.01,153.46,-40.53,1.54,-32.12
